msg_type,mmsi,ship_name,meta_lat,meta_lon,time_utc,cog,comm_state,latitude,longitude,message_id,nav_status,pos_accuracy,raim,rot,repeat_ind,sog,spare,manoeuvre_ind,timestamp,heading,user_id,is_valid
PositionReport,247265400,CITTA' DI MILAZZO,38.21702,15.2477,2026-03-22 12:43:44.803982065 +0000 UTC,116,2269,38.21701666666667,15.2477,1,0,False,False,-128,0,0,0,0,42,511,247265400,True
PositionReport,247234700,ACRUX               ,38.21693,15.24814,2026-03-22 12:43:45.40126281 +0000 UTC,92.8,81971,38.21692666666667,15.248136666666666,1,0,True,False,-128,0,0,0,0,44,511,247234700,True
PositionReport,247447600,FERDINANDO MORACE   ,38.25312,15.2752,2026-03-22 12:44:07.842769871 +0000 UTC,351.4,2253,38.25312333333333,15.275201666666668,1,0,True,False,0,0,28.5,0,0,7,1,247447600,True
PositionReport,247488100,GENNARO C.G.        ,38.30945,15.21992,2026-03-22 12:44:15.01228826 +0000 UTC,122.3,2252,38.30945333333333,15.219923333333332,1,9,True,False,0,0,27.4,0,0,13,124,247488100,True
PositionReport,238481940,INKA,38.01523,12.49888,2026-03-22 12:44:27.435703653 +0000 UTC,360,2214,38.015225,12.498875,1,0,True,True,11,0,0,0,0,27,511,238481940,True
PositionReport,247387500,CARMEN M,38.01332,12.51086,2026-03-22 12:44:38.871406738 +0000 UTC,194,34223,38.01332,12.510861666666667,1,0,True,False,0,0,0,0,0,35,46,247387500,True
PositionReport,247320500,MARCO M             ,38.21711,15.24185,2026-03-22 12:44:43.772371584 +0000 UTC,163.1,22704,38.21711166666667,15.241845000000001,1,0,True,False,0,0,0,0,0,42,251,247320500,True
PositionReport,247265400,CITTA' DI MILAZZO,38.21703,15.2477,2026-03-22 12:44:45.390540213 +0000 UTC,116,81975,38.21703333333333,15.2477,1,0,False,False,-128,0,0,0,0,43,511,247265400,True
PositionReport,247234700,ACRUX               ,38.21693,15.24813,2026-03-22 12:44:45.391504496 +0000 UTC,92.8,67235,38.21692666666667,15.248133333333334,1,0,True,False,-128,0,0,0,0,45,511,247234700,True
PositionReport,247447400,DANIELA MORACE      ,38.21826,15.2413,2026-03-22 12:44:46.928634521 +0000 UTC,283,81946,38.218264999999995,15.241295000000001,1,0,True,False,-128,0,0,0,0,43,511,247447400,True
PositionReport,258107000,OLYMPIC DELTA       ,38.0128,12.5193,2026-03-22 12:44:54.412742373 +0000 UTC,325.4,85418,38.01280166666666,12.519296666666666,3,5,False,False,0,0,0,2,0,55,68,258107000,True
PositionReport,249596000,CLIO                ,38.01346,12.50764,2026-03-22 12:45:13.003286799 +0000 UTC,254.5,84938,38.01346,12.507636666666667,3,5,True,False,0,0,0,0,0,13,21,249596000,True
PositionReport,247003700,PAOLO VERONESE,38.01326,12.50654,2026-03-22 12:45:13.26242008 +0000 UTC,3,85002,38.01325666666666,12.506536666666667,3,5,True,True,0,0,0,0,0,12,184,247003700,True
PositionReport,247447600,FERDINANDO MORACE   ,38.26243,15.27274,2026-03-22 12:45:19.953031939 +0000 UTC,344.3,49200,38.26243,15.272736666666667,1,0,True,False,-127,0,28.4,0,0,20,352,247447600,True
PositionReport,247042100,HELGA,38.00997,12.51117,2026-03-22 12:45:27.935405193 +0000 UTC,360,79802,38.009969999999996,12.511165,3,5,False,True,-128,0,0,0,0,27,511,247042100,True
PositionReport,238481940,INKA,38.01523,12.49889,2026-03-22 12:45:37.672956942 +0000 UTC,360,2208,38.015231666666665,12.498886666666667,1,0,True,True,9,0,0,0,0,37,511,238481940,True
PositionReport,247387500,CARMEN M,38.01329,12.51082,2026-03-22 12:45:38.861583114 +0000 UTC,194,22708,38.01329333333333,12.510823333333333,1,0,True,False,0,0,0,0,0,35,47,247387500,True
PositionReport,247488100,GENNARO C.G.        ,38.30323,15.23174,2026-03-22 12:45:42.823031355 +0000 UTC,126.4,99905,38.30323333333333,15.23174,1,9,True,False,-127,0,27.6,0,0,41,126,247488100,True
PositionReport,247320500,MARCO M             ,38.21711,15.24183,2026-03-22 12:45:43.775504186 +0000 UTC,163.1,2302,38.217108333333336,15.241833333333334,1,0,True,False,0,0,0,0,0,41,251,247320500,True
PositionReport,247234700,ACRUX               ,38.21692,15.24813,2026-03-22 12:45:45.383537769 +0000 UTC,92.8,49205,38.216923333333334,15.24813,1,0,True,False,-128,0,0,0,0,44,511,247234700,True
PositionReport,247000300,PIETRO NOVELLI,38.01042,12.50978,2026-03-22 12:45:45.943491356 +0000 UTC,132.7,88074,38.010416666666664,12.509783333333333,3,5,True,False,0,0,0,0,0,45,322,247000300,True
PositionReport,247447400,DANIELA MORACE      ,38.21826,15.24129,2026-03-22 12:45:46.928967639 +0000 UTC,283,85677,38.21826333333333,15.241291666666665,3,0,True,False,-128,0,0,0,0,44,511,247447400,True
PositionReport,247428800,SAN VITALE          ,38.21724,15.24722,2026-03-22 12:45:56.731031638 +0000 UTC,17.8,4592,38.217243333333336,15.247223333333332,3,0,False,False,-127,0,0,0,0,55,130,247428800,True
PositionReport,247428800,SAN VITALE          ,38.21724,15.24722,2026-03-22 12:46:00.783010941 +0000 UTC,17.8,2265,38.21724166666667,15.247221666666666,1,0,False,False,-127,0,0.1,0,0,59,128,247428800,True
PositionReport,211879870,SEA-WATCH 5         ,38.01105,12.50997,2026-03-22 12:46:05.738613282 +0000 UTC,0,84090,38.01105166666667,12.509970000000001,3,5,True,False,0,0,0,0,0,6,323,211879870,True
PositionReport,247447400,DANIELA MORACE      ,38.21827,15.24129,2026-03-22 12:46:06.291606829 +0000 UTC,283,22712,38.218268333333334,15.241293333333335,1,0,True,False,-128,0,0,0,0,3,511,247447400,True
PositionReport,247447600,FERDINANDO MORACE   ,38.26979,15.26907,2026-03-22 12:46:19.946646305 +0000 UTC,339.1,33513,38.26978833333333,15.269066666666667,1,0,True,False,0,0,28.5,0,0,19,351,247447600,True
PositionReport,247536000,MARE JONIO          ,38.01142,12.51947,2026-03-22 12:46:28.266143076 +0000 UTC,149.7,85162,38.01142166666667,12.519468333333332,3,5,False,False,0,0,0,0,0,27,183,247536000,True
PositionReport,311015300,CHRYSANTHEMUM       ,38.23209,15.32283,2026-03-22 12:46:30.267581525 +0000 UTC,284,0,38.23209166666666,15.322828333333332,3,1,True,False,0,0,0.1,0,0,29,30,311015300,True
PositionReport,247443700,NEREA               ,38.21555,15.24493,2026-03-22 12:46:31.292939387 +0000 UTC,214.1,84938,38.21555,15.244926666666666,3,5,True,False,0,0,0,0,0,30,75,247443700,True
PositionReport,247342000,LAURANA             ,38.21636,15.24301,2026-03-22 12:46:32.653545623 +0000 UTC,172,84938,38.216355,15.243013333333332,3,5,True,False,0,0,0,0,0,32,319,247342000,True
PositionReport,244730000,SCHELDEGRACHT       ,38.09525,15.60703,2026-03-22 12:46:37.181170459 +0000 UTC,1,2224,38.09525166666666,15.607026666666666,1,0,True,True,7,0,13.1,0,0,60,3,244730000,True
PositionReport,247387500,CARMEN M,38.01329,12.51082,2026-03-22 12:46:38.932058594 +0000 UTC,194,2268,38.01329333333333,12.510823333333333,1,0,True,False,0,0,0,0,0,35,47,247387500,True
PositionReport,247452900,PELLEGRON           ,38.01049,12.50828,2026-03-22 12:46:43.121440486 +0000 UTC,0,85322,38.010486666666665,12.508281666666667,3,5,False,False,0,0,0,0,0,41,306,247452900,True
PositionReport,238481940,INKA,38.01524,12.49889,2026-03-22 12:46:47.978700446 +0000 UTC,360,22712,38.01523833333333,12.498885,1,0,True,True,9,0,0,0,0,47,511,238481940,True
PositionReport,247387500,CARMEN M,38.0133,12.51082,2026-03-22 12:46:49.34839476 +0000 UTC,194,1459,38.013295,12.510823333333333,3,0,True,False,0,0,0,0,0,46,47,247387500,True
PositionReport,247320500,MARCO M             ,38.21711,15.24183,2026-03-22 12:46:53.995571555 +0000 UTC,163.1,34790,38.21710666666667,15.241828333333332,1,0,True,False,0,0,0,0,0,52,251,247320500,True
PositionReport,247428800,SAN VITALE          ,38.21715,15.24716,2026-03-22 12:47:01.236711995 +0000 UTC,197.8,49217,38.217153333333336,15.247160000000001,1,0,False,False,0,0,0.4,0,0,59,111,247428800,True
PositionReport,247003800,SIMONE MARTINI      ,38.01019,12.50874,2026-03-22 12:47:02.691130013 +0000 UTC,250.5,85466,38.01018833333333,12.508741666666667,3,5,True,False,0,0,0,0,0,2,313,247003800,True
PositionReport,247447400,DANIELA MORACE      ,38.21827,15.2413,2026-03-22 12:47:06.276691967 +0000 UTC,283,2285,38.218271666666666,15.241295000000001,1,0,True,False,-128,0,0,0,0,4,511,247447400,True
PositionReport,247428800,SAN VITALE          ,38.21714,15.24716,2026-03-22 12:47:06.958928609 +0000 UTC,196.4,4976,38.21714,15.247155,3,0,False,False,127,0,0.4,0,0,5,113,247428800,True
PositionReport,247488100,GENNARO C.G.        ,38.29463,15.24374,2026-03-22 12:47:22.830449169 +0000 UTC,137,33620,38.294626666666666,15.243743333333333,1,9,True,False,0,0,27.7,0,0,21,138,247488100,True
PositionReport,247042100,HELGA,38.00996,12.51116,2026-03-22 12:47:23.404236758 +0000 UTC,360,83226,38.00995666666667,12.511156666666666,3,5,False,True,-128,0,0,0,0,23,511,247042100,True
PositionReport,247447600,FERDINANDO MORACE   ,38.2777,15.26545,2026-03-22 12:47:23.853944298 +0000 UTC,338.8,49198,38.277699999999996,15.265448333333334,1,0,True,False,0,0,28.4,0,0,23,351,247447600,True
PositionReport,247387500,CARMEN M,38.0133,12.51082,2026-03-22 12:47:39.351767749 +0000 UTC,194,67009,38.01330166666666,12.510823333333333,1,0,True,False,0,0,0,0,0,36,46,247387500,True
PositionReport,247234700,ACRUX               ,38.21692,15.24813,2026-03-22 12:47:45.522016111 +0000 UTC,92.8,22716,38.216923333333334,15.248133333333334,1,0,True,False,-128,0,0,0,0,45,511,247234700,True
PositionReport,238481940,INKA,38.01524,12.49889,2026-03-22 12:47:47.968510143 +0000 UTC,360,2249,38.01523666666667,12.498888333333333,1,0,True,True,3,0,0,0,0,47,511,238481940,True
PositionReport,247320500,MARCO M             ,38.2171,15.24183,2026-03-22 12:47:53.978501687 +0000 UTC,163.1,22716,38.217101666666665,15.241833333333334,1,0,True,False,0,0,0,0,0,52,251,247320500,True
PositionReport,258107000,OLYMPIC DELTA       ,38.01278,12.51927,2026-03-22 12:47:56.673414436 +0000 UTC,325.4,85098,38.01277833333334,12.519273333333333,3,5,False,False,0,0,0,2,0,57,68,258107000,True
PositionReport,247428800,SAN VITALE          ,38.21695,15.2473,2026-03-22 12:48:01.241171598 +0000 UTC,139,32807,38.216946666666665,15.247298333333333,1,0,False,False,127,0,1.7,0,0,59,138,247428800,True
PositionReport,247423200,IGINIA,38.20179,15.57173,2026-03-22 12:48:02.961134114 +0000 UTC,107.2,8352,38.20179333333333,15.571724999999999,3,0,True,False,-127,0,7.5,0,0,1,87,247423200,True
PositionReport,247003700,PAOLO VERONESE,38.01333,12.50651,2026-03-22 12:48:06.760522883 +0000 UTC,3,90218,38.013333333333335,12.506506666666667,3,5,True,True,0,0,0,0,0,5,184,247003700,True
PositionReport,238481940,INKA,38.01524,12.49888,2026-03-22 12:48:06.850911379 +0000 UTC,360,7571,38.01523666666667,12.498883333333334,3,0,True,True,-11,0,0,0,0,6,511,238481940,True
PositionReport,247447400,DANIELA MORACE      ,38.21828,15.2413,2026-03-22 12:48:07.20573451 +0000 UTC,283,49177,38.218275,15.241296666666667,1,0,True,False,-128,0,0,0,0,4,511,247447400,True
PositionReport,249596000,CLIO                ,38.01346,12.50764,2026-03-22 12:48:12.977884868 +0000 UTC,254.5,84938,38.013455,12.507641666666666,3,5,True,False,0,0,0,0,0,12,21,249596000,True
PositionReport,247430200,LADY MARIELLA,38.211,15.26933,2026-03-22 12:48:23.34678634 +0000 UTC,282.3,42650,38.211,15.269333333333332,3,5,True,False,0,0,0,0,0,22,11,247430200,True
PositionReport,247488100,GENNARO C.G.        ,38.28866,15.25166,2026-03-22 12:48:28.965172516 +0000 UTC,132.3,66618,38.28866,15.25166,1,9,True,False,0,0,27.8,0,0,28,132,247488100,True
PositionReport,247387500,CARMEN M,38.0133,12.51082,2026-03-22 12:48:39.344304589 +0000 UTC,194,49211,38.013304999999995,12.510818333333333,1,0,True,False,0,0,0,0,0,36,47,247387500,True
PositionReport,247447600,FERDINANDO MORACE   ,38.28651,15.25803,2026-03-22 12:48:46.049404481 +0000 UTC,310.4,67260,38.28650666666667,15.258025,1,0,True,False,-127,0,28.2,0,0,46,317,247447600,True
PositionReport,238481940,INKA,38.01523,12.49889,2026-03-22 12:48:47.956679708 +0000 UTC,360,49164,38.01522833333333,12.498885,1,0,True,True,-1,0,0,0,0,47,511,238481940,True
PositionReport,247320500,MARCO M             ,38.2171,15.24184,2026-03-22 12:48:54.051981001 +0000 UTC,163.1,2301,38.21710333333333,15.24184,1,0,True,False,0,0,0,0,0,51,251,247320500,True
PositionReport,247265400,CITTA' DI MILAZZO,38.21703,15.24772,2026-03-22 12:49:04.377566383 +0000 UTC,116,22724,38.21703333333333,15.247716666666667,1,0,False,False,-128,0,0,0,0,2,511,247265400,True
PositionReport,247234700,ACRUX               ,38.21692,15.24814,2026-03-22 12:49:06.129503088 +0000 UTC,92.8,32992,38.216923333333334,15.248140000000001,1,0,True,False,-128,0,0,0,0,5,511,247234700,True
PositionReport,247447400,DANIELA MORACE      ,38.21828,15.24131,2026-03-22 12:49:07.194718382 +0000 UTC,283,33035,38.21828333333334,15.24131,1,0,True,False,-128,0,0,0,0,5,511,247447400,True
PositionReport,247428800,SAN VITALE          ,38.21575,15.24853,2026-03-22 12:49:11.378199613 +0000 UTC,137.2,3857,38.21574833333333,15.248531666666667,3,0,False,False,-127,0,5.4,0,0,9,134,247428800,True
PositionReport,311015300,CHRYSANTHEMUM       ,38.2321,15.32275,2026-03-22 12:49:28.869658489 +0000 UTC,287,0,38.232099999999996,15.322751666666667,3,1,True,False,0,0,0.1,0,0,28,31,311015300,True
PositionReport,247443700,NEREA               ,38.21556,15.24497,2026-03-22 12:49:31.342566088 +0000 UTC,214.1,84938,38.215559999999996,15.244973333333332,3,5,True,False,0,0,0,0,0,31,75,247443700,True
PositionReport,247428800,SAN VITALE          ,38.21542,15.24906,2026-03-22 12:49:31.431673858 +0000 UTC,125.6,114754,38.215421666666664,15.249061666666668,1,0,False,False,-127,0,5.4,0,0,30,122,247428800,True
PositionReport,247536000,MARE JONIO          ,38.01143,12.51948,2026-03-22 12:49:32.165858892 +0000 UTC,149.7,85594,38.011428333333335,12.519476666666666,3,5,False,False,0,0,0,0,0,30,182,247536000,True
PositionReport,247342000,LAURANA             ,38.21636,15.24302,2026-03-22 12:49:32.626689875 +0000 UTC,172,84938,38.21635666666667,15.243023333333333,3,5,True,False,0,0,0,0,0,32,319,247342000,True
PositionReport,247488100,GENNARO C.G.        ,38.28331,15.25934,2026-03-22 12:49:32.8804006 +0000 UTC,132.5,99534,38.28330833333334,15.259341666666668,1,9,True,False,127,0,27.7,0,0,32,139,247488100,True
PositionReport,247387500,CARMEN M,38.0133,12.51082,2026-03-22 12:49:39.505606188 +0000 UTC,194,34241,38.013304999999995,12.510821666666667,1,0,True,False,0,0,0,0,0,36,47,247387500,True
PositionReport,247452900,PELLEGRON           ,38.01049,12.50832,2026-03-22 12:49:43.425341486 +0000 UTC,0,85242,38.010488333333335,12.508316666666667,3,5,False,False,0,0,0,0,0,42,306,247452900,True
PositionReport,238481940,INKA,38.01522,12.49888,2026-03-22 12:49:47.947556297 +0000 UTC,360,34562,38.01521833333334,12.498878333333332,1,0,True,True,9,0,0,0,0,47,511,238481940,True
PositionReport,247000300,PIETRO NOVELLI,38.0104,12.5098,2026-03-22 12:49:51.883453808 +0000 UTC,120.5,82554,38.010403333333336,12.509801666666668,3,5,True,False,0,0,0,0,0,51,322,247000300,True
PositionReport,247320500,MARCO M             ,38.2171,15.24184,2026-03-22 12:49:55.405939781 +0000 UTC,163.1,49192,38.21710333333333,15.241843333333332,1,0,True,False,0,0,0,0,0,53,251,247320500,True
PositionReport,247003800,SIMONE MARTINI      ,38.01019,12.50871,2026-03-22 12:50:04.159585126 +0000 UTC,250.5,84330,38.010191666666664,12.508704999999999,3,5,True,False,0,0,0,0,0,3,313,247003800,True
PositionReport,247447600,FERDINANDO MORACE   ,38.29127,15.24369,2026-03-22 12:50:20.069673951 +0000 UTC,297.3,66284,38.29127166666667,15.243689999999999,1,0,True,False,0,0,28.4,0,0,20,308,247447600,True
PositionReport,247428800,SAN VITALE          ,38.21495,15.25063,2026-03-22 12:50:24.164977771 +0000 UTC,106.7,8352,38.21495166666667,15.250625000000001,3,0,False,False,-127,0,5.5,0,0,22,105,247428800,True
PositionReport,247234700,ACRUX               ,38.21692,15.24816,2026-03-22 12:50:26.979369104 +0000 UTC,121.9,66543,38.21691666666666,15.248156666666667,1,0,True,False,-128,0,0,0,0,26,511,247234700,True
PositionReport,247447400,DANIELA MORACE      ,38.21827,15.2413,2026-03-22 12:50:27.168423707 +0000 UTC,283,33784,38.218271666666666,15.241299999999999,1,0,True,False,-128,0,0,0,0,25,511,247447400,True
PositionReport,247488100,GENNARO C.G.        ,38.27687,15.2652,2026-03-22 12:50:34.82962109 +0000 UTC,152.2,34070,38.276865,15.265198333333332,1,9,True,False,0,0,27.7,0,0,33,156,247488100,True
PositionReport,247387500,CARMEN M,38.0133,12.51082,2026-03-22 12:50:39.405656516 +0000 UTC,194,22728,38.013304999999995,12.510823333333333,1,0,True,False,0,0,0,0,0,36,47,247387500,True
PositionReport,238481940,INKA,38.01522,12.49889,2026-03-22 12:50:47.936675463 +0000 UTC,360,22728,38.01521833333334,12.498893333333333,1,0,True,True,-11,0,0,0,0,47,511,238481940,True
PositionReport,258107000,OLYMPIC DELTA       ,38.01275,12.51929,2026-03-22 12:50:55.278931207 +0000 UTC,325.4,84554,38.01275,12.519293333333334,3,5,False,False,0,0,0,2,0,55,67,258107000,True
PositionReport,247320500,MARCO M             ,38.2171,15.24184,2026-03-22 12:50:55.394993713 +0000 UTC,163.1,34841,38.21710333333333,15.241843333333332,1,0,True,False,0,0,0,0,0,53,251,247320500,True
PositionReport,247428800,SAN VITALE          ,38.21478,15.25178,2026-03-22 12:50:59.974864902 +0000 UTC,96.1,67779,38.214778333333335,15.251775,1,0,False,False,0,0,5.5,0,0,58,96,247428800,True
PositionReport,247430200,LADY MARIELLA,38.211,15.26933,2026-03-22 12:51:05.123892018 +0000 UTC,229.1,44570,38.211,15.269333333333332,3,5,True,False,0,0,0,0,0,4,11,247430200,True
PositionReport,249596000,CLIO                ,38.01347,12.50764,2026-03-22 12:51:13.02404741 +0000 UTC,254.5,84938,38.01347,12.507643333333334,3,5,True,False,0,0,0,0,0,12,21,249596000,True
PositionReport,247003700,PAOLO VERONESE,38.0133,12.50652,2026-03-22 12:51:13.373678259 +0000 UTC,3,79530,38.013299999999994,12.50652,3,5,True,True,0,0,0,0,0,12,184,247003700,True
PositionReport,247042100,HELGA,38.00996,12.51116,2026-03-22 12:51:19.340160741 +0000 UTC,360,91498,38.00996,12.511158333333332,3,5,False,True,-128,0,0,0,0,19,511,247042100,True
PositionReport,247447600,FERDINANDO MORACE   ,38.29529,15.23464,2026-03-22 12:51:21.850842139 +0000 UTC,301.4,66352,38.29529333333333,15.23464,1,0,True,False,0,0,28.5,0,0,21,311,247447600,True
PositionReport,247234700,ACRUX               ,38.21692,15.24815,2026-03-22 12:51:26.968968254 +0000 UTC,126,49207,38.21691833333333,15.248148333333335,1,0,True,False,-128,0,0,0,0,26,511,247234700,True
PositionReport,247447400,DANIELA MORACE      ,38.21826,15.24129,2026-03-22 12:51:27.228622449 +0000 UTC,283,22732,38.21826333333333,15.241293333333335,1,0,True,False,-128,0,0,0,0,24,511,247447400,True
PositionReport,247488100,GENNARO C.G.        ,38.26896,15.26875,2026-03-22 12:51:38.832657203 +0000 UTC,164.7,99757,38.26896,15.26875,1,9,True,False,0,0,27.8,0,0,38,166,247488100,True
PositionReport,247387500,CARMEN M,38.0133,12.51083,2026-03-22 12:51:39.392455594 +0000 UTC,194,2227,38.01329833333333,12.510831666666666,1,0,True,False,0,0,0,0,0,36,47,247387500,True
PositionReport,247488100,GENNARO C.G.        ,38.26797,15.26911,2026-03-22 12:51:47.195420521 +0000 UTC,164.4,84349,38.267968333333336,15.269108333333332,3,9,True,False,0,0,27.8,0,0,46,166,247488100,True
PositionReport,238481940,INKA,38.01522,12.4989,2026-03-22 12:51:47.9268349 +0000 UTC,360,2209,38.01522166666667,12.498896666666667,1,0,True,True,4,0,0,0,0,47,511,238481940,True
PositionReport,247000300,PIETRO NOVELLI,38.01041,12.50981,2026-03-22 12:51:51.171065528 +0000 UTC,120.2,83066,38.01041333333333,12.50981,3,5,True,False,0,0,0,0,0,50,322,247000300,True
PositionReport,247320500,MARCO M             ,38.2171,15.24185,2026-03-22 12:51:55.38477174 +0000 UTC,146.3,22732,38.21710333333333,15.241851666666667,1,0,True,False,0,0,0.1,0,0,53,252,247320500,True
